id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1253798400774070273,Fri Apr 24 21:30:07 +0000 2020,"<a href=""http://www.forexpros.com/twitter_desc.php"" rel=""nofollow"">FP News Publisher - COM</a>",U.S. #stocks higher at close of trade; Dow Jones Industrial Average up 1.11% - https://t.co/TUB4Uxsg0W,U.S. stocks higher close trade Dow Jones Industrial Average 1.11 https //t.co/TUB4Uxsg0W,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,1,1,newsinvesting,False,stocks,,Global,
1253797257071255558,Fri Apr 24 21:25:35 +0000 2020,"<a href=""http://www.investing.com"" rel=""nofollow"">ForexPros News & Analysis</a>",U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.11% - https://t.co/N8YdAELZoO,U.S. stocks higher close trade Dow Jones Industrial Average 1.11 https //t.co/N8YdAELZoO,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,1,2,InvestingStockz,False,,,Worldwide,
1253793495669669888,Fri Apr 24 21:10:38 +0000 2020,"<a href=""http://www.google.com"" rel=""nofollow"">StockTrackerBot</a>","SPDR Dow Jones Industrial Average ETF (DIA) information for2020-04-24:
Opening: 236.6100
Closing: 237.8300
High: 238.3300
Low: 234.2000",SPDR Dow Jones Industrial Average ETF DIA information for2020-04-24 Opening 236.6100 Closing 237.8300 High 238.3300 Low 234.2000,"Sentiment(polarity=0.003333333333333336, subjectivity=0.41333333333333333)",0.003333333333333336,0.41333333333333333,en,0,0,MarketsTracker,,,,,
1253790343788552193,Fri Apr 24 20:58:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Stocks Finish Higher but Close Week With Losses https://t.co/mMUwe20JVv,Stocks Finish Higher Close Week With Losses https //t.co/mMUwe20JVv,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,0,0,arianaviases,False,,,"Edmonton, Alberta, Canada",
1253788370146332675,Fri Apr 24 20:50:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leftists: you deserve hazard pay/PTO/basic income, we are in the middle of a crisis and a recessi9n

Conservatives: GO BACK TO WORK THE DEADLY VIRUS IS NOT REAL TRADE BLOOD FOR THE DOW JONES INDUSTRIAL AVERAGE

Liberals: they're both right (I am very smart)",Leftists deserve hazard pay/PTO/basic income middle crisis recessi9n Conservatives GO BACK TO WORK THE DEADLY VIRUS IS NOT REAL TRADE BLOOD FOR THE DOW JONES INDUSTRIAL AVERAGE Liberals 're right I smart,"Sentiment(polarity=0.00714285714285713, subjectivity=0.3255102040816326)",0.00714285714285713,0.3255102040816326,en,10,2,kendotorg,,,,,
1253787324187586562,Fri Apr 24 20:46:06 +0000 2020,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",The Dow Jones Industrial Average jumped 260 points Friday in an attempt to cut its overall losses for the week as oil futures inched higher. https://t.co/lnqXoLtQdb #USNews #USRC https://t.co/fGGPAZ3XOw,The Dow Jones Industrial Average jumped 260 points Friday attempt cut overall losses week oil futures inched higher https //t.co/lnqXoLtQdb USNews USRC https //t.co/fGGPAZ3XOw,"Sentiment(polarity=0.03333333333333333, subjectivity=0.3)",0.03333333333333333,0.3,en,0,0,USRealityCheck,False,"USNews, USRC",,USA,
1253770964350857216,Fri Apr 24 19:41:06 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""The Dow Jones Industrial Average traded 250 points higher, or 1.1%. The S&amp;P 500 and Nasdaq Composite gained 1.3% and 1.5%,..."" https://t.co/LxnDntBG8K",`` The Dow Jones Industrial Average traded 250 points higher 1.1 The S amp P 500 Nasdaq Composite gained 1.3 1.5 ... '' https //t.co/LxnDntBG8K,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,0,0,ShimonCoen,False,,,SF Bay Area,
1253754911503908864,Fri Apr 24 18:37:19 +0000 2020,"<a href=""http://www.google.com"" rel=""nofollow"">Wall St Solver Auto-Tweeter</a>","Stocks Trade Higher but Are Poised to Close Week With Losses

📰 » https://t.co/a88qJWAQRb https://t.co/6yRFDpQKBU",Stocks Trade Higher Are Poised Close Week With Losses 📰 » https //t.co/a88qJWAQRb https //t.co/6yRFDpQKBU,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,0,0,wallstsolver,False,,,,
1253733516946345992,Fri Apr 24 17:12:18 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@TheyBeLikeSWAG Indeed. Some are cheaper, some track the market more closely. On average, they outperform most of the hedge funds and stock predictions. Though I'm leaning towards the Dow ETFs now, as they are more skewed towards high numbers.
https://t.co/XjyyP87Nnk",TheyBeLikeSWAG Indeed Some cheaper track market closely On average outperform hedge funds stock predictions Though I 'm leaning towards Dow ETFs skewed towards high numbers https //t.co/XjyyP87Nnk,"Sentiment(polarity=0.0050000000000000044, subjectivity=0.47)",0.0050000000000000044,0.47,en,0,0,tibfulv,True,,TheyBeLikeSWAG,"Narvik, Norway",
1253710988823666690,Fri Apr 24 15:42:47 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Dow Jones Industrial Average was up 0.4%, around 100 points, at Friday’s open, while the S&amp;P 500 rose 0.4% and the Nasdaq Composite gained 0.2%.",The Dow Jones Industrial Average 0.4 around 100 points Friday ’ open S amp P 500 rose 0.4 Nasdaq Composite gained 0.2,"Sentiment(polarity=0.15, subjectivity=0.6166666666666666)",0.15,0.6166666666666666,en,0,0,Hashim38017372,,,,,
1253696920830316546,Fri Apr 24 14:46:53 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Dow Jones Industrial Average ticked up 30 points, or 0.1%, in morning trading. The S&amp;P 500 rose less than 0.1%, while the tech-heavy Nasdaq Composite was down 0.2%.. https://t.co/Qrbkkcya3S",The Dow Jones Industrial Average ticked 30 points 0.1 morning trading The S amp P 500 rose less 0.1 tech-heavy Nasdaq Composite 0.2 .. https //t.co/Qrbkkcya3S,"Sentiment(polarity=0.09444444444444444, subjectivity=0.47222222222222215)",0.09444444444444444,0.47222222222222215,en,0,0,ubiquitymme,False,,,USA,
1253683080176558080,Fri Apr 24 13:51:53 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Here's what has stocks moving higher Friday: https://t.co/MxgE0GDDKg,Here 's stocks moving higher Friday https //t.co/MxgE0GDDKg,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,4,0,TheStreet,False,,,"New York, NY",
1253680398581805057,Fri Apr 24 13:41:13 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@HelloCullen as long as its mostly old people. Sure, monster rampages are serious, but look what hiding from Frankenstein is doing to the Dow Jones Industrial Average!",HelloCullen long mostly old people Sure monster rampages serious look hiding Frankenstein Dow Jones Industrial Average,"Sentiment(polarity=0.013333333333333346, subjectivity=0.5111111111111111)",0.013333333333333346,0.5111111111111111,en,0,0,upyernoz,,,HelloCullen,,
1253679394851360768,Fri Apr 24 13:37:14 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","US #Stocks trading higher on Friday as oil prices continued to recover from their unprecedented sell-off.

The #Dow Jones Industrial Average traded 179 points higher, or 0.8%. The #SP500 climbed 0.6% while the #Nasdaq Composite advanced 0.4%.",US Stocks trading higher Friday oil prices continued recover unprecedented sell-off The Dow Jones Industrial Average traded 179 points higher 0.8 The SP500 climbed 0.6 Nasdaq Composite advanced 0.4,"Sentiment(polarity=0.27, subjectivity=0.58)",0.27,0.58,en,1,0,TheFStreet,,"Stocks, Dow, SP500, Nasdaq",,"New York, NY",
1253668464004337664,Fri Apr 24 12:53:48 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@hkmoon87 @is_veritas @Honeybadgergal1 @Alyssa_Milano Can you point out when it tanked during Obama’s admin? Here’s a chart of DJIA. Source: https://t.co/tlqm5eDv8M https://t.co/QMkz1VBWBX,hkmoon87 is_veritas Honeybadgergal1 Alyssa_Milano Can point tanked Obama ’ admin Here ’ chart DJIA Source https //t.co/tlqm5eDv8M https //t.co/QMkz1VBWBX,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,AgneseGandolfo,False,,"hkmoon87, is_veritas, Honeybadgergal1, Alyssa_Milano","New York, USA",
1253554779692978176,Fri Apr 24 05:22:04 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",This so crushing. This show that today is next leg down. Dow Jones industrial average is going down from here. https://t.co/hp42h9VQsh,This crushing This show today next leg Dow Jones industrial average going https //t.co/hp42h9VQsh,"Sentiment(polarity=0.08333333333333333, subjectivity=0.43333333333333335)",0.08333333333333333,0.43333333333333335,en,0,0,ViljoenJules,False,,,"Y'shua,YHWH,Ruach Hakodesh",
1253541196284264450,Fri Apr 24 04:28:05 +0000 2020,"<a href=""https://www.1jl4.com"" rel=""nofollow"">MEGNEW</a>","U.S. shares mixed at close of trade; Dow Jones Industrial Av.. 
investigcom - News - Noticia - Bitcoin - CryptoCurrency - Forex - @newstwiteafrica https://t.co/k5QUTkLEIe",U.S. shares mixed close trade Dow Jones Industrial Av.. investigcom News Noticia Bitcoin CryptoCurrency Forex newstwiteafrica https //t.co/k5QUTkLEIe,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25,en,0,0,newstwiteafrica,False,,newstwiteafrica,Brasil,
1253522530838577153,Fri Apr 24 03:13:55 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Dow Jones Industrial Average .DJI rose 0.17% to end at 23,515.26 points, while the S&amp;P 500 .SPX lost 0.05% to finish at 2,797.8.

The Nasdaq Composite .IXIC slipped 0.01% to 8,494.75.","The Dow Jones Industrial Average .DJI rose 0.17 end 23,515.26 points S amp P 500 .SPX lost 0.05 finish 2,797.8 The Nasdaq Composite .IXIC slipped 0.01 8,494.75","Sentiment(polarity=0.22499999999999998, subjectivity=0.6749999999999999)",0.22499999999999998,0.6749999999999999,en,0,0,JA3RATHOD,,,,Mumbai,
1253493892596498433,Fri Apr 24 01:20:07 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","📊The Dow Jones Industrial Average rose 0.17%, or 39 points, while the S&amp;P 500 and the Nasdaq Composite ended just barely in the red.

https://t.co/l3VSZlfbU8 https://t.co/0IZP5BienQ",📊The Dow Jones Industrial Average rose 0.17 39 points S amp P 500 Nasdaq Composite ended barely red https //t.co/l3VSZlfbU8 https //t.co/0IZP5BienQ,"Sentiment(polarity=0.15, subjectivity=0.44999999999999996)",0.15,0.44999999999999996,en,0,0,MoneyTrendLLC1,False,,,"New Jersey, USA",
1253457350645526529,Thu Apr 23 22:54:55 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dow Jones Industrial Average .DJI rose 39.44 points, or 0.17%, to 23,515.26. But the S&amp;P 500 .SPX lost 1.51 points, or 0.05%, to 2,797.8 and the Nasdaq Composite .IXIC dropped 0.63 point, or 0.01%, to 8,494.75. https://t.co/GDhbizuaqo","Dow Jones Industrial Average .DJI rose 39.44 points 0.17 23,515.26 But S amp P 500 .SPX lost 1.51 points 0.05 2,797.8 Nasdaq Composite .IXIC dropped 0.63 point 0.01 8,494.75. https //t.co/GDhbizuaqo","Sentiment(polarity=0.22499999999999998, subjectivity=0.6749999999999999)",0.22499999999999998,0.6749999999999999,en,0,0,ShareswatchOz,False,,,Australia,
id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1254319434518466561,Sun Apr 26 08:00:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Over 52K Americans are already dead from your mismanagement of the coronavirus pandemic. The American people are aware that you tried to cover up the outbreak in Seattle for the purpose of keeping the Dow Jones Industrial Average high in order to boost your re-election prospects.,Over 52K Americans already dead mismanagement coronavirus pandemic The American people aware tried cover outbreak Seattle purpose keeping Dow Jones Industrial Average high order boost re-election prospects,"Sentiment(polarity=0.012, subjectivity=0.31799999999999995)",0.012,0.31799999999999995,en,0,0,KevinKThompson,,,,"St. Louis, Missouri",
1254314373721608195,Sun Apr 26 07:40:25 +0000 2020,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","An Oral History of the Day Everything Changed https://t.co/OBnmykfO3B “The Dow Jones Industrial Average fell 1,465 points and officially entered bear territory; Capitol Hill faced its first confirmed Covid-19 case; the NCAA announced it would play its basketball tournament with…","An Oral History Day Everything Changed https //t.co/OBnmykfO3B “ The Dow Jones Industrial Average fell 1,465 points officially entered bear territory Capitol Hill faced first confirmed Covid-19 case NCAA announced would play basketball tournament with…","Sentiment(polarity=0.16666666666666666, subjectivity=0.5777777777777778)",0.16666666666666666,0.5777777777777778,en,0,0,katslefty,True,,,,
1254294928097710080,Sun Apr 26 06:23:09 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","On Tue, this week, Ben Brown published a newsletter titled, This is the end of Dow Jones Industrial Average, which many have missed. He wrote that on Monday the Dow dropped 1% whereas the Nasdaq 100 soared 1.4%. This level of divergence hasn't happened in Nasdaq's entire history. https://t.co/6SOoZMt13J",On Tue week Ben Brown published newsletter titled This end Dow Jones Industrial Average many missed He wrote Monday Dow dropped 1 whereas Nasdaq 100 soared 1.4 This level divergence n't happened Nasdaq 's entire history https //t.co/6SOoZMt13J,"Sentiment(polarity=0.11666666666666665, subjectivity=0.5083333333333333)",0.11666666666666665,0.5083333333333333,en,6,1,kushkatakia,False,,,India,
1254155884479098880,Sat Apr 25 21:10:38 +0000 2020,"<a href=""http://www.google.com"" rel=""nofollow"">StockTrackerBot</a>",The SPDR Dow Jones Industrial Average ETF (DIA) data is not available because the market is closed today.,The SPDR Dow Jones Industrial Average ETF DIA data available market closed today,"Sentiment(polarity=0.049999999999999996, subjectivity=0.3)",0.049999999999999996,0.3,en,0,0,MarketsTracker,,,,,
1254135087127572483,Sat Apr 25 19:48:00 +0000 2020,"<a href=""https://www.advisorepisodes.com"" rel=""nofollow"">Your Advisor</a>","This day in 2007 The Dow Jones industrial average topped 13,000 for the first time, ending the day at 13,089.89.","This day 2007 The Dow Jones industrial average topped 13,000 first time ending day 13,089.89","Sentiment(polarity=0.05, subjectivity=0.36666666666666664)",0.05,0.36666666666666664,en,0,0,advisorepisodes,,,,At Home,
1254117606472073217,Sat Apr 25 18:38:32 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Stocks Finish Higher but Close Week With Losses https://t.co/KzquM5Q53F,Stocks Finish Higher Close Week With Losses https //t.co/KzquM5Q53F,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,0,0,WaIlstreetWire,False,,,,
1254100403328888835,Sat Apr 25 17:30:10 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","This day in 2007 The Dow Jones industrial average topped 13,000 for the first time, ending the day at 13,089.89.","This day 2007 The Dow Jones industrial average topped 13,000 first time ending day 13,089.89","Sentiment(polarity=0.05, subjectivity=0.36666666666666664)",0.05,0.36666666666666664,en,0,0,tcmwealth,,,,"Fairlawn, OH",
1254054968237178880,Sat Apr 25 14:29:38 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Today in 2007 the Dow Jones industrial average topped 13,000 for the first time, ending the day at 13,089.89","Today 2007 Dow Jones industrial average topped 13,000 first time ending day 13,089.89","Sentiment(polarity=0.05, subjectivity=0.36666666666666664)",0.05,0.36666666666666664,en,1,2,thepainterflynn,,,,Ireland,
1254043231958061058,Sat Apr 25 13:43:00 +0000 2020,"<a href=""https://www.advisorepisodes.com"" rel=""nofollow"">Your Advisor</a>","This day in 2007 The Dow Jones industrial average topped 13,000 for the first time, ending the day at 13,089.89.","This day 2007 The Dow Jones industrial average topped 13,000 first time ending day 13,089.89","Sentiment(polarity=0.05, subjectivity=0.36666666666666664)",0.05,0.36666666666666664,en,0,0,melissalgeorge,,,,"Atlanta, GA and beyond",
1253953673929068544,Sat Apr 25 07:47:07 +0000 2020,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",U.S. #stocks higher at close of trade; Dow Jones Industrial Average up 1.11% - https://t.co/VAqK2kzfFd,U.S. stocks higher close trade Dow Jones Industrial Average 1.11 https //t.co/VAqK2kzfFd,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,0,0,iNewsroom,False,stocks,,Worldwide,
